country,language,status,age,gender,nflights,flight_latest,flight_type,flight_purpose,flight_class,nps,reputation,sat1,sat2,sat3,overall_sat,loy1,loy2,loy3,loy4,loy5,com1,com2,com3,e1,s1,e2,s2,e3,s3,e4,s4,e5,s5,e6,s6,e7,s7,e8,s8,e9,s9,e10,s10,e11,s11,e12,s12,e13,s13,e14,s14,e15,s15,e16,s16,e17,s17,e18,s18,e19,s19,e20,s20,e21,s21,e22,s22,e23,s23,commitment
1,1,1,60,2,7,6,1,1,3,2,3,2,2,2,2,2,2,2,2,2,4,2,6,100,9,100,13,94,2,100,12,89,6,91,4,96,1,91,11,100,41,100,49,100,41,100,50,100,37,96,1,88,14,63,37,100,9,100,1,100,4,65,33,81,15,100,26,95,2,4
1,1,1,55,2,3,5,2,2,3,11,7,7,7,6,6,7,6,6,6,7,6,6,6,98,50,100,50,99,50,100,50,99,50,98,50,97,50,96,50,99,54,100,51,99,54,97,52,97,51,94,51,97,51,83,51,98,53,95,52,97,53,98,52,96,50,96,50,98,50,6
1,1,1,51,2,40,3,1,1,3,11,7,7,3,4,4,4,7,7,4,7,4,4,4,100,25,100,27,100,2,100,14,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,23,100,50,100,22,4
1,1,1,46,2,1,5,1,2,3,11,7,7,5,7,6,7,7,7,6,6,6,6,6,100,43,100,44,100,44,100,42,99,50,100,33,100,36,99,50,100,49,96,51,89,49,83,47,100,52,100,44,100,39,97,47,100,44,100,39,100,43,100,44,97,53,100,21,100,45,6
1,1,1,34,2,22,4,1,1,3,8,5,6,4,5,3,4,6,4,5,5,5,6,6,91,61,100,36,100,49,72,66,41,49,50,50,84,29,49,50,19,50,17,51,52,51, , ,54,50,63,51,56,49,69,49,55,53,67,51,53,49,62,97,64,69,20,49,50,27,5.666666666666667
1,1,2,49,1,2,6,2,2,3,7,6,5,5,5,2,5,5,5,5,5,4,2,5,71,92,68,93,70,50,66,93,95,79,93,71,95,71,93,83,91,92,93,85,94,95,91,93,92,94,95,88,93,86,92,79,96,92,94,27,84,93,96,92,62,91,93,94,32,31,3.6666666666666665
1,1,3,33,2,15,3,1,2,3,8,6,6,5,6,3,5,5,4,5,4,4,3,2,92,47,92,40,92,40,100,34,100,41,85,35,85,31,90,31, , , , , , , , , , ,83,46, , , , , , , , , , ,96,43, , , , ,67,42,3
1,1,1,61,2,10,2,1,2,3,7,6,5,5,5,4,5,5,5,5,5,5,4,2,57,60,45,43,43,36,43,39,54,52,51,48,53,53,57,58,64,65,63,58,66,62,64,64,62,57,46,33,55,55,47,44,54,52,44,36,51,50,36,41,57,54,59,56,47,45,3.6666666666666665
1,1,3,64,2,14,5,2,1,2,9,6,6,5,6,5,6,6,5,5,6,5,5,4,100,95,100,89,100,85,100,68,86,64,87,54,100,79,68,56,100,86,61,59,92,70,57,53,70,69,100,66,93,89,72,67,93,90,85,77,74,50,87,86,98,78,54,51,100,55,4.666666666666667
1,1,1,61,2,10,3,1,1,3,11,7,6,6,5,4,7,7,7,7,7,7,7,5,100,89,100,80,100,78,100,75,100,62,100,75,100,40,100,59,100,92,100,86,100,92,100,76,100,80,100,76,100,39,100,58,100,92,100,87,100,38,100,78,100,90,96,68,87,55,6.333333333333333
1,1,1,21,2,11,4,1,2,3,8,5,5,5,3,3,4,6,5,4,3,3,5,5,100,44,100,30,100,29,100,45,100,37,100,23,100,3,100,24,100,47,100,46,100,42,100,46,100,45,100,32,100,45,100,44,100,42,100,30,100,29,100,42,100,1,100,47,100,22,4.333333333333333
1,1,1,46,2,2,6,1,1,3,11,7,5,7,5,6,7,7,7,7,7,7,7,7, , , , , , , , ,100,74,100,68,97,39,100,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,78,7
1,1,1,44,1,15,1,1,1,3,10,6,5,5,4,5,5,5,5,6,6,5,5,5,100,46,100,52,100,83,100,48,74,65,100,65,80,66,87,68,90,65,85,65,86,67, , ,81,60,100,56,100,42,100,48,100,73,100,75,83,59,100,93,100,57,87,44,99,67,5
1,1,1,45,2,10,4,1,1,3,10,6,6,5,6,6,6,6,5,7,7,6,6,6,100,88,100,84,100,100,100,87,71,74,69,67,79,65,72,65,94,70,100,100,100,73,100,75,100,67,65,62,85,58,81,55,84,61,100,72,66,74,73,80,62,66,77,53,57,50,6
1,1,1,47,2,7,4,1,2,3,11,7,6,5,5,4,6,6,1,1,5,3,1,1,100,91,100,78,100,40,100,91,90,60,90,58,93,59,93,58,45,85,95,83,91,85,77,82,100,83,100,1,100,61,91,58,100,94,100,70,94,70,100,99,100,87,79,60,69,49,1.6666666666666667
1,1,3,49,2,11,3,2,1,3,9,6,6,4,3,4,2,5,3,4,7,5,6,3,99,94,100,95,87,86,87,97,57,50,24,50,78,55,82,37,39,69,59,23,83,61,38,44,96,94,76,31,77,56,39,30,91,36,88,41,31,50,35,50,38,42,82,68,55,51,4.666666666666667
1,1,2,42,2,6,5,2,1,2,10,6,6,5,5,4,6,6,5,6,6,4,5,6,83,68,82,73,81,66,88,53,81,71,78,71,80,72,77,72,89,87,75,68,86,67,74,66,87,58,83,73,81,74,85,73,82,75,80,75,79,75,87,72,74,69,78,65,81,65,5
1,1,1,55,2,2,3,1,1,3,10,7,7,7,6,5,7,7,7,6,7,7,4,6,94,47,100,50,100,50,100,50,88,45,100,44,100,36,94,50,100,50,100,50,100,50,100,50,100,50,85,50,50,50,50,50,100,36,100,50,50,50,100,42,100,50,32,50,100,46,5.666666666666667
1,1,2,53,2,25,3,1,1,3,7,6,4,5,4,2,2,4,2,5,5,3,3,2,97,85,95,75,96,83,100,87,68,65,68,63,72,67,81,69,98,87,100,95,98,85,80,78,96,81, , ,45,50,60,56,63,58,57,55,47,50,60,58,67,71,24,50,95,65,2.6666666666666665
1,1,2,54,2,8,3,2,2,3,6,6,5,4,4,3,3,4,3,4,2,2,2,1,100,30,53,48,100,1,100,1,1,48,1,47,1,46,19,44,100,74,28,47,21,46,51,52,12,45,1,47,1,44,1,45,1,40,1,42,29,44,1,24,1,47,26,46,1,47,1.6666666666666667
1,1,3,49,2,50,2,2,1,1,9,6,5,4,5,3,5,5,5,4,5,4,3,3,45,37,48,48,44,36,44,38,46,44,44,38,40,30,45,37,56,61,53,57,54,65,58,65,55,63,46,46,55,54,54,52,47,47,48,47,51,52,55,55,51,51,46,46,25,22,3.3333333333333335
1,1,1,74,2,8,6,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,38,21,11,24,20,100,34,100,40,100,1,100,11,100,71,100,84,100,70,100,90,100,86, , ,65,39,58,41,75,61,62,48, , ,69,66,70,65,69,36,42,33,1
1,1,1,63,1,4,4,1,2,3,6,6,4,5,4,4,3,4,2,2,6,3,1,1,100,85,99,96,95,51,99,51,64,67,66,73,60,74,63,75,100,51,100,51,82,51,79,51,100,51,88,49,72,49,51,49,100,51,100,51,82,49,100,51,92,52,70,49,76,29,1.6666666666666667
1,1,1,40,1,10,3,1,1,3,10,7,6,6,4,6,6,7,7,7,7,6,6,7,92,50,93,51,89,53,90,37,58,51,78,51,51,50,51,51,84,51,85,51,92,52,33,51,88,51,94,61,31,52,22,51,95,90,91,88,88,85,91,92,90,50,25,52,82,51,6.333333333333333
1,1,1,73,2,5,4,1,2,2,9,5,5,4,5,4,5,5,3,4,7,5,4,4,100,100,100,100,100,100,100,100,81,78,100,74,100,31,89,79,100,100,100,35,100,99,100,100,100,100,81,98,100,100,100,98,100,100,76,88,62,74,99,100,100,74,59,64,100,97,4.333333333333333
1,1,1,36,1,4,5,2,2,3,8,6,5,4,4,4,5,5,5,5,5,5,4,5,74,52,51,45,45,45,55,51,50,50,51,50,39,42,50,50,57,56,54,50,53,51,52,52,56,50,69,50,84,38,50,49,72,62,68,44,69,46,65,58,68,47,51,50,44,45,4.666666666666667
1,1,3,43,2,6,5,1,2,3,9,6,5,6,6,5,6,5,4,5,6,5,5,4,86,92,97,91,87,96,95,95,78,90,84,87,90,71,86,93,88,52,68,94,83,95,74,61,80,51,93,87,92,93,77,51,90,84,92,51,45,53,94,86,70,53,94,53,88,59,4.666666666666667
1,1,1,48,2,30,3,1,1,3,5,6,2,2,1,4,2,2,2,2,4,2,5,4,100,1,100,10,100,17,100,2,100,8,96,1,98,1,88,1,57,56,50,50,63,26,50,50,100,6,91,16,84,14,74,12,87,24,95,1,32,19,94,6,50,25,19,50,58,64,3.6666666666666665
1,1,2,44,2,58,4,1,1,2,7,5,6,6,2,4,1,1,1,7,6,3,5,4,93,32,100,1,90,1,100,7,64,33,96,23,100,11,93,40,78,49,88,77,100,54,76,83,100,42,100,63,59,55,1,50,100,44,100,35,83,36,97,22,48,46,23,47,55,44,4
1,1,1,101,2,20,3,1,2,3,10,6,6,6,6,5,5,6,6,7,7,6,5,5,91,88,94,90,93,62,92,89,89,69,88,75,88,74,85,68,93,91,95,87,89,62,71,85,92,82,92,44,89,53,92,46,93,88,90,78,91,80,91,84,90,60,90,41,94,41,5.333333333333333
1,1,2,34,2,4,2,1,1,3,6,5,5,6,5,5,4,6,4,6,6,5,5,4,76,96,87,79,68,62,90,80,69,63,52,51,86,36,74,52,80,83,78,40,84,41,65,80,71,50,85,70,73,80,81,79,80,79,89,81,85,83,91,75,72,72,68,60,68,68,4.666666666666667
1,1,1,70,1,6,6,2,2,3,6,4,3,3,3,2,3,2,2,3,4,2,3,3,53,51,51,50,50,50,50,50,61,36,68,25,63,18,62,29,50,50, , ,50,50,50,50,50,40,93,41,100,1,100,1,99,23,78,40,100,29,93,39,93,50,47,42,63,36,2.6666666666666665
1,1,2,54,2,30,3,1,1,3,9,7,6,6,6,4,5,5,5,6,6,5,5,6,100,52,100,55,99,54,92,52,82,50,78,47,83,47,79,54,80,66,71,55,78,50,66,50,76,64,71,50,77,61,79,56,65,56,67,55,67,57,75,65,100,63,78,38,93,54,5.333333333333333
1,1,1,52,1,4,5,1,2,3,8,7,6,6,5,4,6,6,5,5,5,5,4,2,100,84,77,73,89,71,81,69,80,53,73,58,75,71,75,50,84,78,84,79,85,60,59,65,84,80,82,67,85,51,86,61,87,69,87,83,87,61,90,71,78,82,80,60,84,35,3.6666666666666665
1,1,1,38,2,2,4,1,1,3,11,7,6,6,6,4,7,7,7,7,7,4,3,3,93,50,76,50,81,50,85,50,50,50,30,50,50,50,73,38,80,50,83,32,76,50,71,43,86,37,81,33,84,44,57,50,71,44,67,45,54,50,70,43,84,50,50,34,96,39,3.3333333333333335
1,1,1,43,2,12,3,1,1,3,2,3,2,1,2,2,2,1,1,2,2,1,1,1,4,1,15,1,3,4,17,1,3,4,15,6,2,1,6,5,8,1,10,1,19,1,17,25,21,1,1,1,16,1,19,1,17,1,28,1,10,1,13,7,1,1,10,1,14,1,1
1,1,1,67,1,1,2,2,2,3,8,7,5,5,3,5,5,5,5,5,3,5,5,5,74,77,89,63,80,52,96,90,60,54,96,54,96,32,96,61,91,74,90,62,85,63,80,56,87,77,31,20,73,55,59,58,61,72,69,27,65,78,71,40,93,43,59,54,94,53,5
1,1,1,66,1,5,5,1,2,3,6,5,4,4,4,3,3,4,3,3,4,3,3,3,22,31,52,52,42,48,41,34,45,41,52,57,32,28,42,41,48,46,52,52,47,44,52,47,53,52,45,47,46,42,49,48,51,53,44,38,51,51,51,49,47,46,42,33,22,28,3
1,1,1,41,2,3,5,2,1,2,5,7,3,2,3,2,2,4,1,5,6,1,1,1,100,27,100,7,70,49,100,8,100,6,100,2,100,4,100,5,100,51,100,15,100,5,100,49,100,33,100,43,100,11,50,12,100,44,100,56,49,49,99,61,99,46, , ,100,12,1
1,1,1,21,2,2,6,1,2,3,9,6,5,4,4,2,5,5,3,2,5,2,2,1,73,78,79,56,84,54,85,54,38,24,37,29,65,47,39,30,74,72,79,76,64,66,64,67,74,73,73,72,43,39,32,38,70,69,79,60,34,39,71,65,81,55,81,42,1,1,1.6666666666666667
1,1,2,53,2,4,4,1,2,3,9,7,6,6,6,5,6,6,5,6,6,2,4,2,95,54,78,57,38,49,58,57,46,53,86,54,100,56,87,64,91,50,79,79,80,52,84,78,91,80,88,55,56,49,52,54,97,60,95,56,55,50,94,57,84,49,87,61,76,53,2.6666666666666665
1,2,1,36,2,4,5,2,1,3,3,2,2,2,2,2,1,2,2,2,2,2,3,1,94,73,84,79, , ,93,6,96,17,85,56,96,5,95,24,76,92,83,65,76,80,23,73,66,72,85,43,94,1,88,10,83,39,87,79,91,57,83,76,95,45,79,56,26,13,2
1,1,1,59,1,4,5,1,2,3,11,6,6,6,6,5,6,6,6,6,6,6,4,4,93,38,89,55,93,54,94,28,82,71,90,63,87,66,87,70,93,78,90,77,91,73,91,78,89,82,92,48,75,56,72,40,94,56,92,67,82,48,96,65,87,77,93,65,92,67,4.666666666666667
1,1,1,50,2,3,5,2,1,3,10,7,6,6,6,4,6,7,6,7,7,7,6,7,100,72,100,56, , ,100,73,100,59,100,70,100,47,100,69,100,98,100,74,100,73,100,75,100,71,100,51,100,50,100,61,100,76,100,39,100,43,100,74,100,48,100,73,100,49,6.666666666666667
1,2,1,26,2,1,4,2,2,3,11,7,7,5,6,6,7,7,7,7,7,6,4,7,100,75,100,76, , ,100,75,96,81,82,65,92,60,66,66,100,79,100,75,85,87,100,100,100,80, , ,82,70,50,77,85,83,82,81,76,68,71,67, , ,75,62,100,74,5.666666666666667
1,1,1,45,1,4,4,2,2,3,11,7,6,6,6,5,6,6,6,7,7,6,5,5,100,51,100,50,100,50,100,51,100,84,100,48,100,50,100,51,100,71,100,70,100,66,100,82,100,50,100,51,100,52,100,37,100,50,100,52,100,41,100,51,100,40,100,51,100,13,5.333333333333333
1,1,3,50,2,40,2,2,1,2,8,5,5,3,4,3,3,4,4,4,5,3,4,3,100,59,98,67,83,65,95,61,98,50,87,54,100,47,87,64,100,93,100,84,100,87,96,91,95,68,84,70,69,49,85,45,98,79,98,83,63,56,96,69,82,50,39,50,87,42,3.3333333333333335
1,1,2,50,2,5,4,1,1,3,7,4,4,3,4,3,2,4,2,3,6,1,1,2,100,82,100,82,96,76,100,90,34,40,75,36,76,21,72,39,88,83,89,77,95,40,67,91,92,65,100,53,92,63,66,45,100,67,100,61,85,53,87,49,79,80,37,62,87,54,1.3333333333333333
1,1,1,56,2,6,3,1,1,3,8,6,5,3,3,4,4,4,2,4,4,2,2,2,79,36,78,58,78,57,80,37,87,59,83,64,93,67,91,62,86,82,99,75,88,39,62,56,87,43, , ,72,62,65,58,99,89,98,73,61,59,97,89,75,59,42,63,79,63,2
1,1,1,57,2,9,4,1,1,3,2,4,2,1,2,2,1,1,1,1,3,1,1,1,81,45,86,41,52,35,63,16,53,21,51,32,63,20,72,19,70,50,75,34,50,45, , ,71,25,53,46,70,37,51,44,83,50,69,46,70,42, , ,39,27,67,43,60,8,1
1,1,1,46,2,2,6,2,1,3,8,6,5,5,4,4,5,6,5,6,5,4,5,5,96,50,100,44,90,74,92,37,72,59,90,16,87,68,81,51,85,50,35,50,76,55,70,50,60,50,81,50,67,50,69,50,79,59,90,62,59,61,46,58,86,82,69,50,89,37,4.666666666666667
1,1,2,42,2,20,2,2,1,3,9,7,5,5,5,5,5,7,7,5,5,7,7,7,93,88,97,86,100,85,100,79,100,71,79,81,84,73,81,81,100,95,100,80,100,95,100,86,100,78,87,68,100,81,100,88,85,84,93,80,100,77,95,86,100,88,100,83,100,74,7
1,1,1,39,2,2,6,2,1,3,9,6,6,4,5,1,4,4,3,4,5,2,1,3,100,66,100,72,100,55,100,75,100,38,100,39,100,10,100,45,100,52,100,54,100,44,85,55,100,37,100,18,100,39,82,45,100,33,100,19,100,12,100,18,100,37,74,46,100,1,2
1,1,1,63,2,1,5,1,1,3,11,7,7,6,7,6,7,7,7,7,7,7,7,7,89,88,80,80,91,86,93,90,63,62,71,72,96,33,83,80,100,96,94,94,96,96,74,78,65,80,88,79,55,50,51,50,62,77,71,79,50,50,81,80,62,57,75,74,82,39,7
1,1,2,48,2,35,4,1,1,3,6,6,5,3,3,3,5,5,1,3,5,1,1,5, , , , , , , , ,82,12,85,19,84,8,80,22,78,77,35,73,75,76,78,78,73,70, , , , , , , , , , , , , , ,33,69,77,58,34,68,2.3333333333333335
1,1,1,57,2,4,4,1,2,3,6,4,6,4,6,2,4,4,6,4,4,4,4,4,50,27,50,14,51,49,35,11,96,95,51,50,50,50,50,50,99,95,97,93,98,95,96,94,81,83,96,92,80,81,95,92,20,16,18,15,50,50,24,21,22,19,50,50,50,50,4
1,1,1,28,2,1,4,2,2,3,11,6,7,7,7,5,7,7,7,7,7,6,6,6,100,100,100,52,100,50,100,100,63,43,78,58,67,45,65,56, , , , , , , , , , ,100,41,100,100, , ,100,100,100,100,75,82, , ,85,62, , ,100,44,6
1,1,1,48,2,2,6,1,2,3,9,5,5,4,4,5,5,5,5,4,5,3,4,3,100,100,100,100,100,87,100,100,57,57,56,54,93,84,56,55,100,78,82,67,92,83,83,83,100,87,100,89,61,58,53,52,74,86,85,85,61,92,76,75,92,85,100,76,88,88,3.3333333333333335
1,1,1,38,2,25,4,1,1,3,6,6,4,4,3,3,3,3,3,3,4,3,4,4,91,81,81,63,59,58,87,25,58,41,57,24,65,19,70,17,90,81,86,59,87,73,84,58,88,42,77,55,63,72,59,90,78,40,76,16,63,64,89,22,100,34,37,22,82,39,3.6666666666666665
1,2,1,27,2,10,4,1,1,3,10,7,7,6,7,5,5,4,3,4,6,1,1,1,100,64,100,88,100,100,100,100,100,80,100,82,100,76,100,100,100,89, , ,100,84, , ,100,61,100,100,100,84,100,71,100,100,100,100,100,71,100,96,100,95,100,56,100,57,1
1,1,3,66,2,15,5,2,2,2,10,5,5,5,5,5,5,5,5,5,5,5,5,5,51,50,51,50,50,50,51,50,51,50,35,30,26,27,51,50, , , , , , , , , , , , , , , , , , , , , , , , ,53,50, , ,50,50,5
1,1,2,49,2,45,2,1,1,3,4,4,4,3,2,6,2,2,2,2,2,2,2,1,93,42,95,44,89,28,100,28,50,32,88,50,95,25,95,50,93,49,100,49,97,49,50,49,100,50, , ,79,49,17,47,98,93,100,77,52,49,89,50,97,49,1,50,94,36,1.6666666666666667
1,1,1,45,2,15,6,1,1,3,1,3,1,1,2,3,2,1,1,1,2,1,1,1,1,1,1,1,64,68,1,1,53,53,54,54,60,56,53,53,61,62,45,45,40,42,60,60,60,62,53,52,49,49,1,1,20,20,28,30,34,33,34,36,1,1,54,56,1,1,1
1,1,1,50,1,3,3,1,2,3,8,6,4,5,2,5,4,4,4,4,5,2,5,5,77,24,76,34,76,27,86,15,76,40,80,34,79,31,73,44,78,50,87,50,82,50,82,51,81,38,76,50,52,50,66,42,72,23,56,8,75,33,38,30,69,46,71,42,74,50,4
1,2,2,28,2,6,4,1,1,3,11,7,7,5,6,4,5,5,5,5,5,5,3,4,100,51,100,51,100,24,100,39,51,51,100,24,31,26,80,59,100,52,100,44,100,51,64,51,100,51,100,1,76,37,81,30,100,67,100,56,83,51,30,49,100,79,100,77,1,51,4
1,1,1,66,2,3,3,2,2,3,10,6,6,5,4,2,5,5,5,6,5,4,3,2,99,79,98,82,95,59,99,69,59,55,59,54,49,48,59,54,100,74,100,82,68,49,79,64,98,85,90,57,85,65,70,40,91,65,94,74,42,46,98,70,96,65,100,87,48,35,3
1,1,1,68,2,3,6,2,2,3,10,6,6,6,6,6,6,6,6,6,6,6,6,6,100,98,100,93,100,98,100,56,93,92,93,89,94,89,95,87,100,96,100,98,100,95,100,95,100,97,95,92,82,77,80,78,91,79,82,84,94,76,82,81,100,96,91,88,98,97,6
1,1,1,39,2,2,6,1,1,3,9,6,3,4,4,5,2,5,1,6,5,2,2,5,100,57,100,61,100,49,100,44,96,82,100,72,100,65,100,67,95,66,88,63,100,65,90,93,100,59,100,55,100,37,100,55,100,69,100,60,89,54,100,55,100,60,91,87,100,45,3
1,1,1,51,2,4,5,1,1,3,8,6,6,5,5,3,6,5,1,6,6,1,1,1,50,54,87,50,93,49,93,50,60,44,95,38,84,37,78,45,87,50,22,50,69,50,50,50,39,50, , ,60,50,50,43,69,59,67,67,48,70,72,64,90,42,50,50,68,40,1
1,2,2,46,2,20,3,1,1,3,9,7,7,5,6,6,6,6,6,6,7,7,7,7,95,36,96,55,93,59,100,54,100,100,77,87,64,81,79,69,100,100,100,63,64,43,100,78,100,85,71,23,68,62,100,96,87,100,79,89,85,98,100,100,72,76,63,61,100,74,7
1,1,1,43,2,20,3,1,1,3,8,6,6,5,4,5,5,4,4,5,5,4,4,3,88,31,89,35,91,43,90,27,50,50,51,60,50,50,50,50,62,50,50,46,78,50,73,50,76,50,87,50,38,49,84,50,79,50,85,51,74,50,83,50,85,64,64,61,72,42,3.6666666666666665
1,1,2,30,2,10,5,1,1,3,9,5,5,4,4,3,4,5,4,5,6,5,5,4,69,42,78,45,64,50,69,43,75,50,60,50,69,46,50,50,76,50,76,50,80,47,50,50,69,50,57,42,61,50,50,50,69,50,60,50,63,50,63,50,69,50,70,50,50,41,4.666666666666667
1,1,1,33,1,3,6,1,2,3,5,4,3,2,3,2,2,3,3,2,4,2,2,4,35,30,31,9,55,27,31,29,47,41,46,41,45,35,49,46,89,76,74,46,90,48,56,64,93,77,82,41,64,63,70,61,94,61,71,32,68,52,88,64,40,33,53,51,59,42,2.6666666666666665
1,1,3,56,2,10,5,2,1,2,10,5,5,5,5,2,6,4,5,4,5,4,6,4,100,81,100,66,100,66,96,51,100,37,100,43,100,8,100,27,100,88,100,60,100,76,74,60,100,73,97,57,100,78,90,76,100,39,100,57,92,64,100,58,100,36,100,27,99,3,4.666666666666667
1,1,1,36,2,6,5,1,1,3,10,5,5,5,5,4,4,4,4,4,7,4,4,4,81,68,79,68,78,50,100,74,100,76,100,81,100,76,100,72,100,81,100,82,100,77,100,75,100,79,74,49,100,37,83,50,100,50,100,49,71,50,100,77,75,50,64,50,78,50,4
2,1,1,49,2,3,4,2,2,3,6,5,4,4,4,4,3,3,3,2,3,3,3,3,56,51,51,33,49,52,51,36,66,42,52,51,53,48,52,47,42,35,55,53,50,62,53,58,54,68,51,54,51,54,47,51,53,50,52,53,53,53,51,52,55,53,51,52,54,54,3
2,1,2,46,2,10,3,2,1,2,9,5,4,4,4,4,5,4,4,3,5,4,4,5,100,51,99,51,95,51,98,16,85,60,81,52,100,79,73,51,93,60,64,52,99,50,61,52,94,52,96,53,85,51,61,61,92,51,76,52,68,52,79,51,96,51,71,71,55,51,4.333333333333333
2,1,1,39,2,10,3,1,2,3,8,7,5,4,4,2,4,5,5,2,5,2,2,2,50,50,50,49,29,36,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,41,100,50,100,76,100,13,100,37,100,50,100,50,100,12,100,50,100,45,50,50,100,50,66,41,2
2,1,2,52,2,20,3,1,1,3,10,7,6,6,4,4,4,6,6,6,6,4,4,4,100,35,100,79,100,50,100,50,79,36,50,50,50,50,83,50,50,50,50,75,50,42,50,50,50,50,79,50,46,43,64,37, , , , , , , , , , ,36,50,100,74,4
2,1,2,65,2,7,3,2,1,3,11,6,6,6,6,6,6,6,6,6,6,6,6,6,89,52,84,52,85,53,73,54,86,54,86,53,86,45,87,53,81,55,82,53,71,54,80,55,77,55,90,51,89,51,53,52,85,54,86,52,52,51,85,55,58,54,51,53,85,52,6
2,1,2,57,2,11,3,2,2,2,5,3,5,3,4,6,2,2,2,2,2,2,2,1,100,1,100,1,100,1,100,1,100,49,100,87,100,94,95,40,100,78,100,66,92,68,79,61,61,40,100,33,96,85,100,37,100,43,100,39,78,65,95,42,100,1,91,50,100,83,1.6666666666666667
2,3,2,42,2,12,4,2,2,2,10,5,6,4,4,5,5,5,5,5,5,5,5,5,71,58,86,24,90,95,66,48,78,32,74,44,99,38,61,45,67,87,60,52,59,45,56,58,74,72,81,76,86,77,78,64,71,96,67,89,85,84,69,57,68,85,51,51,60,41,5
2,3,1,35,1,5,3,2,2,3,1,6,3,3,1,4,2,1,2,1,2,2,2,2,97,3,94,7,100,2,99,1,87,54,86,51,87,53,81,51,91,67, , ,80,55,60,54,79,52,96,5,66,60,62,64,77,59,69,53,72,60,69,53,85,31,78,52,86,50,2
2,1,1,49,2,12,3,1,2,3,11,7,7,7,7,6,7,7,5,5,7,5,1,2,84,61,83,49, , ,94,8,96,63,100,58,77,47,90,51,93,81,96,89,98,55,93,72,90,56,95,55,96,57,98,86,80,49,97,51,67,48,90,56,91,67,75,63,72,51,2.6666666666666665
2,1,1,46,1,10,3,2,2,2,2,4,4,3,4,6,2,2,2,2,2,2,2,2,92,89,85,81,96,91,95,91,89,85,79,72,92,88,94,90,92,87,50,50,91,89,70,70,50,50,88,83,88,88,50,51,96,94,87,21,50,50,94,28,88,31,87,81,86,84,2
2,1,2,50,2,9,5,1,1,3,8,4,5,3,3,3,6,5,5,5,5,5,3,2,91,23,92,75,93,56,91,23,73,58,61,46,58,41,54,42,94,80,92,70,86,65,87,89, , ,95,26,96,39,34,29,79,34,86,70, , ,64,37,94,34,29,31,98,39,3.3333333333333335
2,1,2,49,2,6,4,2,2,2,4,2,7,6,2,5,3,2,1,2,3,1,1,1,100,22,100,49,100,85,100,24,87,81,95,90,100,85,90,83,100,100,100,92,100,96,100,91,100,100, , ,99,91,99,91,92,85,92,88,96,85,95,85,100,87,99,43,100,64,1
2,1,1,52,2,6,5,1,2,2,7,5,5,4,4,5,4,4,4,3,4,4,3,4,95,48,95,45,97,50,97,48,96,33,94,36,95,33,93,35,96,44,97,44,95,39,86,50,96,41,90,34,94,31,94,40,97,42,92,45,95,42,97,46,88,45,96,36,94,45,3.6666666666666665
2,1,2,41,2,4,3,1,1,3,8,6,5,5,5,2,5,5,5,5,4,4,4,3,77,75,78,75,68,63,69,69,64,61,51,53,48,51,55,56,77,75,78,63,75,71,80,79,87,85, , ,74,72,69,67,67,67, , ,77,73,72,69,55,56,56,54,71,35,3.6666666666666665
2,2,1,29,2,60,1,1,1,3,3,5,1,1,1,1,1,1,1,1,5,1,1,5,5,4,22,5,25,35,11,7,14,5,63,51,67,53,33,38,59,59,35,39,70,58,41,36,63,54,17,18,15,16,81,43,65,59,13,6,18,9,29,11,15,16,14,7,22,21,2.3333333333333335
2,1,1,31,1,6,4,1,2,3,11,7,6,6,7,3,7,7,7,5,7,7,4,5,100,52,100,66,100,47,100,56,100,46,53,38,100,40,100,39,100,48,100,48,100,36,100,38,100,46,100,29,54,41,4,45,100,66,100,65,100,60,100,74,100,46, , ,100,23,5.333333333333333
2,1,2,50,2,45,2,1,1,3,7,4,4,3,4,2,2,3,2,3,5,3,3,6,84,41,78,35,87,42,85,44,68,42,79,39,67,42,61,42,81,43,77,43,81,38,89,40,84,38,75,43,76,38,74,10,69,43,69,41,60,44,76,43,86,45,55,50,52,37,4
2,1,2,42,2,27,3,2,1,2,11,7,5,4,4,4,7,7,7,7,7,4,4,4,99,15,100,33,98,35,99,36,78,32,96,31,99,26,96,36,99,39,100,22,97,36,30,59,98,64,97,26,79,31,66,59,99,29,96,67,75,30,99,65,81,30,90,10,80,32,4
2,1,1,53,2,18,3,2,1,2,10,6,6,6,6,5,6,5,5,5,6,5,5,6,90,95,91,96,91,63,100,87,81,75,88,88,91,85,93,84,97,99,90,93,95,93,81,85,90,91,84,70,81,63,80,54,89,71,67,66,80,61,77,61,89,98,67,71,87,83,5.333333333333333
2,1,1,39,2,12,3,2,1,3,9,5,6,5,5,6,3,6,3,5,6,4,5,3,97,74,98,80,100,50,100,50,100,50,100,50,100,50,65,50,83,50,100,50,100,44,100,42,100,42,86,50,81,50,84,50,100,50,90,50,100,50,50,50,100,50,57,44,100,50,4
